code,name,regioFacet,level,url,name_norm,centroid_geom,centroid_lon,centroid_lat,municipality_final_v8,province_final_v8,midwest_subregion_v8,water_count,bad_entry_count,high_conf_count,night_allowed_count,night_restricted_count,night_not_allowed_count,shelter_allowed_count,shelter_restricted_count,shelter_not_allowed_count,third_rod_allowed_count,third_rod_restricted_count,third_rod_not_allowed_count,pc4_count,authority_count,species_hint,midwest_focus_v8,mapbox_feature_id_v8,map_title_v8,map_subtitle_v8,layer_type_v8
1509,Oude IJsselstreek,tcm:106-353483-1024,4,/regioinformatie/gemeente/oude-ijsselstreek/,oude ijsselstreek,POINT (6.409486156078872 51.90783240670487),6.409486156078872,51.90783240670487,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oude-ijsselstreek,Oude IJsselstreek,,municipality_polygon
1734,Overbetuwe,tcm:106-353484-1024,4,/regioinformatie/gemeente/overbetuwe/,overbetuwe,POINT (5.778416894780978 51.92425905389607),5.778416894780978,51.92425905389607,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::overbetuwe,Overbetuwe,,municipality_polygon
0273,Putten,tcm:106-353485-1024,4,/regioinformatie/gemeente/putten/,putten,POINT (5.582611193047732 52.24391316049436),5.582611193047732,52.24391316049436,,,midwest-oost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::putten,Putten,,municipality_polygon
0274,Renkum,tcm:106-353486-1024,4,/regioinformatie/gemeente/renkum/,renkum,POINT (5.784768263968194 51.989548705143804),5.784768263968194,51.989548705143804,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::renkum,Renkum,,municipality_polygon
0275,Rheden,tcm:106-353487-1024,4,/regioinformatie/gemeente/rheden/,rheden,POINT (6.051301776919764 52.03373178829988),6.051301776919764,52.03373178829988,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::rheden,Rheden,,municipality_polygon
0196,Rijnwaarden,tcm:106-353488-1024,4,/regioinformatie/gemeente/rijnwaarden/,rijnwaarden,POINT (6.085141517089262 51.88132254396798),6.085141517089262,51.88132254396798,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::rijnwaarden,Rijnwaarden,,municipality_polygon
0277,Rozendaal,tcm:106-353489-1024,4,/regioinformatie/gemeente/rozendaal/,rozendaal,POINT (5.967869591570109 52.04246223872163),5.967869591570109,52.04246223872163,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::rozendaal,Rozendaal,,municipality_polygon
0279,Scherpenzeel,tcm:106-353490-1024,4,/regioinformatie/gemeente/scherpenzeel/,scherpenzeel,POINT (5.500401765478896 52.0893472103132),5.500401765478896,52.0893472103132,,,midwest-oost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,True,municipality::scherpenzeel,Scherpenzeel,,municipality_polygon
0281,Tiel,tcm:106-353491-1024,4,/regioinformatie/gemeente/tiel/,tiel,POINT (5.407035312279674 51.885064092412975),5.407035312279674,51.885064092412975,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::tiel,Tiel,,municipality_polygon
0285,Voorst,tcm:106-353493-1024,4,/regioinformatie/gemeente/voorst/,voorst,POINT (6.099035972101059 52.225529413335394),6.099035972101059,52.225529413335394,Voorst,Gelderland,,4,0,4,0,0,0,0,0,0,0,0,0,1,1,Onbekend,False,municipality::voorst,Voorst,Gelderland,municipality_polygon
0289,Wageningen,tcm:106-353494-1024,4,/regioinformatie/gemeente/wageningen/,wageningen,POINT (5.663601044862331 51.97335638678317),5.663601044862331,51.97335638678317,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::wageningen,Wageningen,,municipality_polygon
0668,West Maas en Waal,tcm:106-353495-1024,4,/regioinformatie/gemeente/west-maas-en-waal/,west maas en waal,POINT (5.496778274370656 51.85176554046028),5.496778274370656,51.85176554046028,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::west-maas-en-waal,West Maas en Waal,,municipality_polygon
0293,Westervoort,tcm:106-353496-1024,4,/regioinformatie/gemeente/westervoort/,westervoort,POINT (5.970955872673633 51.9573919587613),5.970955872673633,51.9573919587613,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::westervoort,Westervoort,,municipality_polygon
0296,Wijchen,tcm:106-353497-1024,4,/regioinformatie/gemeente/wijchen/,wijchen,POINT (5.70168448911116 51.816865724942005),5.70168448911116,51.816865724942005,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::wijchen,Wijchen,,municipality_polygon
0294,Winterswijk,tcm:106-353498-1024,4,/regioinformatie/gemeente/winterswijk/,winterswijk,POINT (6.725891244911133 51.96984485356031),6.725891244911133,51.96984485356031,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::winterswijk,Winterswijk,,municipality_polygon
0297,Zaltbommel,tcm:106-353499-1024,4,/regioinformatie/gemeente/zaltbommel/,zaltbommel,POINT (5.158583951579665 51.79226726103952),5.158583951579665,51.79226726103952,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::zaltbommel,Zaltbommel,,municipality_polygon
0299,Zevenaar,tcm:106-353500-1024,4,/regioinformatie/gemeente/zevenaar/,zevenaar,POINT (6.085547790256462 51.95945073818822),6.085547790256462,51.95945073818822,Zevenaar,Gelderland,,54,0,54,0,0,0,0,0,0,0,0,0,0,5,Onbekend | Roofvis | Karper,False,municipality::zevenaar,Zevenaar,Gelderland,municipality_polygon
0301,Zutphen,tcm:106-353501-1024,4,/regioinformatie/gemeente/zutphen/,zutphen,POINT (6.233699553175729 52.13626335531737),6.233699553175729,52.13626335531737,Zutphen,Gelderland,,4,0,4,0,0,0,0,0,0,0,0,0,1,1,Roofvis | Onbekend,False,municipality::zutphen,Zutphen,Gelderland,municipality_polygon
0003,Appingedam,tcm:106-353503-1024,4,/regioinformatie/gemeente/appingedam/,appingedam,POINT (6.849434449738255 53.31726752806947),6.849434449738255,53.31726752806947,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::appingedam,Appingedam,,municipality_polygon
0005,Bedum,tcm:106-353504-1024,4,/regioinformatie/gemeente/bedum/,bedum,POINT (6.597034039566539 53.29490888112182),6.597034039566539,53.29490888112182,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bedum,Bedum,,municipality_polygon
0007,Bellingwedde,tcm:106-353505-1024,4,/regioinformatie/gemeente/bellingwedde/,bellingwedde,POINT (7.121080925648729 53.098641179298546),7.121080925648729,53.098641179298546,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bellingwedde,Bellingwedde,,municipality_polygon
1663,De Marne,tcm:106-353506-1024,4,/regioinformatie/gemeente/de-marne/,de marne,POINT (6.355945471295038 53.38691665425831),6.355945471295038,53.38691665425831,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::de-marne,De Marne,,municipality_polygon
0010,Delfzijl,tcm:106-353507-1024,4,/regioinformatie/gemeente/delfzijl/,delfzijl,POINT (6.951380463067184 53.33206347448169),6.951380463067184,53.33206347448169,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::delfzijl,Delfzijl,,municipality_polygon
1651,Eemsmond,tcm:106-353508-1024,4,/regioinformatie/gemeente/eemsmond/,eemsmond,POINT (6.615219109700489 53.47094964072355),6.615219109700489,53.47094964072355,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::eemsmond,Eemsmond,,municipality_polygon
0014,Groningen (Gr),tcm:106-353509-1024,4,/regioinformatie/gemeente/groningen/,groningen,POINT (6.563346684140064 53.22226535223567),6.563346684140064,53.22226535223567,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::groningen,Groningen (Gr),,municipality_polygon
0015,Grootegast,tcm:106-353510-1024,4,/regioinformatie/gemeente/grootegast/,grootegast,POINT (6.273440984105846 53.208713426886845),6.273440984105846,53.208713426886845,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::grootegast,Grootegast,,municipality_polygon
0017,Haren,tcm:106-353511-1024,4,/regioinformatie/gemeente/haren/,haren,POINT (6.631196909419104 53.15453127619297),6.631196909419104,53.15453127619297,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::haren,Haren,,municipality_polygon
0018,Hoogezand-Sappemeer,tcm:106-353512-1024,4,/regioinformatie/gemeente/hoogezand-sappemeer/,hoogezand sappemeer,POINT (6.74692878216056 53.147404333079045),6.74692878216056,53.147404333079045,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::hoogezand-sappemeer,Hoogezand-Sappemeer,,municipality_polygon
0022,Leek,tcm:106-353513-1024,4,/regioinformatie/gemeente/leek/,leek,POINT (6.369194790103597 53.163253186836776),6.369194790103597,53.163253186836776,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::leek,Leek,,municipality_polygon
0024,Loppersum,tcm:106-353514-1024,4,/regioinformatie/gemeente/loppersum/,loppersum,POINT (6.728196690115345 53.34063853437572),6.728196690115345,53.34063853437572,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::loppersum,Loppersum,,municipality_polygon
0025,Marum,tcm:106-353515-1024,4,/regioinformatie/gemeente/marum/,marum,POINT (6.276387797910117 53.14940444679459),6.276387797910117,53.14940444679459,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::marum,Marum,,municipality_polygon
1987,Menterwolde,tcm:106-353516-1024,4,/regioinformatie/gemeente/menterwolde/,menterwolde,POINT (6.878309806794859 53.16690399585713),6.878309806794859,53.16690399585713,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::menterwolde,Menterwolde,,municipality_polygon
1895,Oldambt,tcm:106-353517-1024,4,/regioinformatie/gemeente/oldambt/,oldambt,POINT (7.0744795948600805 53.21217653168076),7.0744795948600805,53.21217653168076,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::oldambt,Oldambt,,municipality_polygon
0765,Pekela,tcm:106-353518-1024,4,/regioinformatie/gemeente/pekela/,pekela,POINT (6.972999096924513 53.070653016282094),6.972999096924513,53.070653016282094,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::pekela,Pekela,,municipality_polygon
0040,Slochteren,tcm:106-353519-1024,4,/regioinformatie/gemeente/slochteren/,slochteren,POINT (6.784576492460254 53.235782234657215),6.784576492460254,53.235782234657215,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::slochteren,Slochteren,,municipality_polygon
0037,Stadskanaal,tcm:106-353520-1024,4,/regioinformatie/gemeente/stadskanaal/,stadskanaal,POINT (7.0101372640859605 53.00228220766898),7.0101372640859605,53.00228220766898,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::stadskanaal,Stadskanaal,,municipality_polygon
0009,Ten Boer,tcm:106-353521-1024,4,/regioinformatie/gemeente/ten-boer/,ten boer,POINT (6.691360062098247 53.27880884684662),6.691360062098247,53.27880884684662,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::ten-boer,Ten Boer,,municipality_polygon
0047,Veendam,tcm:106-353522-1024,4,/regioinformatie/gemeente/veendam/,veendam,POINT (6.880088935600448 53.088935256942875),6.880088935600448,53.088935256942875,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::veendam,Veendam,,municipality_polygon
0048,Vlagtwedde,tcm:106-353523-1024,4,/regioinformatie/gemeente/vlagtwedde/,vlagtwedde,POINT (7.119517091177753 52.95939633634273),7.119517091177753,52.95939633634273,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::vlagtwedde,Vlagtwedde,,municipality_polygon
0053,Winsum,tcm:106-353524-1024,4,/regioinformatie/gemeente/winsum/,winsum,POINT (6.507696592001959 53.329655096173),6.507696592001959,53.329655096173,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::winsum,Winsum,,municipality_polygon
0056,Zuidhorn,tcm:106-353525-1024,4,/regioinformatie/gemeente/zuidhorn/,zuidhorn,POINT (6.37437158541491 53.27338928790281),6.37437158541491,53.27338928790281,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::zuidhorn,Zuidhorn,,municipality_polygon
0888,Beek,tcm:106-353527-1024,4,/regioinformatie/gemeente/beek/,beek,POINT (5.809318639826098 50.931004739806184),5.809318639826098,50.931004739806184,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::beek,Beek,,municipality_polygon
0889,Beesel,tcm:106-353528-1024,4,/regioinformatie/gemeente/beesel/,beesel,POINT (6.068989049659422 51.26922724254611),6.068989049659422,51.26922724254611,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::beesel,Beesel,,municipality_polygon
0893,Bergen (L),tcm:106-353529-1024,4,/regioinformatie/gemeente/bergen-l/,bergen,POINT (6.089407324925285 51.59192353328793),6.089407324925285,51.59192353328793,Bergen (L),Limburg,,18,0,0,0,0,0,0,0,0,0,0,0,0,2,Onbekend | Karper | Zoutwater,False,municipality::bergen,Bergen (L),Limburg,municipality_polygon
0899,Brunssum,tcm:106-353530-1024,4,/regioinformatie/gemeente/brunssum/,brunssum,POINT (5.978275705863353 50.94300604508868),5.978275705863353,50.94300604508868,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::brunssum,Brunssum,,municipality_polygon
1711,Echt-Susteren,tcm:106-353531-1024,4,/regioinformatie/gemeente/echt-susteren/,echt susteren,POINT (5.908202336048316 51.08501877189159),5.908202336048316,51.08501877189159,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::echt-susteren,Echt-Susteren,,municipality_polygon
1903,Eijsden-Margraten,tcm:106-353532-1024,4,/regioinformatie/gemeente/eijsden-margraten/,eijsden margraten,POINT (5.773978683871096 50.80109024656665),5.773978683871096,50.80109024656665,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::eijsden-margraten,Eijsden-Margraten,,municipality_polygon
0907,Gennep,tcm:106-353533-1024,4,/regioinformatie/gemeente/gennep/,gennep,POINT (5.986953946269552 51.69935588976073),5.986953946269552,51.69935588976073,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::gennep,Gennep,,municipality_polygon
1729,Gulpen-Wittem,tcm:106-353534-1024,4,/regioinformatie/gemeente/gulpen-wittem/,gulpen wittem,POINT (5.90006383045176 50.80229528594437),5.90006383045176,50.80229528594437,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::gulpen-wittem,Gulpen-Wittem,,municipality_polygon
0917,Heerlen,tcm:106-353535-1024,4,/regioinformatie/gemeente/heerlen/,heerlen,POINT (5.969493151508353 50.89328270291668),5.969493151508353,50.89328270291668,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::heerlen,Heerlen,,municipality_polygon
1507,Horst aan de Maas,tcm:106-353536-1024,4,/regioinformatie/gemeente/horst-aan-de-maas/,horst aan de maas,POINT (6.041585661184597 51.44480225530646),6.041585661184597,51.44480225530646,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::horst-aan-de-maas,Horst aan de Maas,,municipality_polygon
0928,Kerkrade,tcm:106-353537-1024,4,/regioinformatie/gemeente/kerkrade/,kerkrade,POINT (6.051305720394194 50.87188896846855),6.051305720394194,50.87188896846855,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::kerkrade,Kerkrade,,municipality_polygon
0882,Landgraaf,tcm:106-353538-1024,4,/regioinformatie/gemeente/landgraaf/,landgraaf,POINT (6.032803968878419 50.9063939864496),6.032803968878419,50.9063939864496,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::landgraaf,Landgraaf,,municipality_polygon
1640,Leudal,tcm:106-353539-1024,4,/regioinformatie/gemeente/leudal/,leudal,POINT (5.884727111677675 51.23942538271333),5.884727111677675,51.23942538271333,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::leudal,Leudal,,municipality_polygon
1641,Maasgouw,tcm:106-353540-1024,4,/regioinformatie/gemeente/maasgouw/,maasgouw,POINT (5.882491464757699 51.16157658673474),5.882491464757699,51.16157658673474,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::maasgouw,Maasgouw,,municipality_polygon
0935,Maastricht,tcm:106-353541-1024,4,/regioinformatie/gemeente/maastricht/,maastricht,POINT (5.699553878543695 50.852935569266805),5.699553878543695,50.852935569266805,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::maastricht,Maastricht,,municipality_polygon
0938,Meerssen,tcm:106-353542-1024,4,/regioinformatie/gemeente/meerssen/,meerssen,POINT (5.756520227914139 50.90134146061453),5.756520227914139,50.90134146061453,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::meerssen,Meerssen,,municipality_polygon
0944,Mook en Middelaar,tcm:106-353543-1024,4,/regioinformatie/gemeente/mook-en-middelaar/,mook en middelaar,POINT (5.899783815987595 51.74755798588251),5.899783815987595,51.74755798588251,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::mook-en-middelaar,Mook en Middelaar,,municipality_polygon
0946,Nederweert,tcm:106-353544-1024,4,/regioinformatie/gemeente/nederweert/,nederweert,POINT (5.773327184810924 51.2943975501521),5.773327184810924,51.2943975501521,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::nederweert,Nederweert,,municipality_polygon
0951,Nuth,tcm:106-353545-1024,4,/regioinformatie/gemeente/nuth/,nuth,POINT (5.859461786851776 50.90533841311114),5.859461786851776,50.90533841311114,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::nuth,Nuth,,municipality_polygon
0881,Onderbanken,tcm:106-353546-1024,4,/regioinformatie/gemeente/onderbanken/,onderbanken,POINT (5.965854878956937 50.96997861010803),5.965854878956937,50.96997861010803,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::onderbanken,Onderbanken,,municipality_polygon
1894,Peel en Maas,tcm:106-353547-1024,4,/regioinformatie/gemeente/peel-en-maas/,peel en maas,POINT (5.994837584809467 51.33634109962083),5.994837584809467,51.33634109962083,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::peel-en-maas,Peel en Maas,,municipality_polygon
1669,Roerdalen,tcm:106-353548-1024,4,/regioinformatie/gemeente/roerdalen/,roerdalen,POINT (6.040936205281684 51.145627960610234),6.040936205281684,51.145627960610234,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::roerdalen,Roerdalen,,municipality_polygon
0957,Roermond,tcm:106-353549-1024,4,/regioinformatie/gemeente/roermond/,roermond,POINT (6.011629702101181 51.201197895277524),6.011629702101181,51.201197895277524,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::roermond,Roermond,,municipality_polygon
0962,Schinnen,tcm:106-353550-1024,4,/regioinformatie/gemeente/schinnen/,schinnen,POINT (5.887608291369817 50.95039385395414),5.887608291369817,50.95039385395414,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::schinnen,Schinnen,,municipality_polygon
0965,Simpelveld,tcm:106-353551-1024,4,/regioinformatie/gemeente/simpelveld/,simpelveld,POINT (5.986604989548124 50.82881842153103),5.986604989548124,50.82881842153103,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::simpelveld,Simpelveld,,municipality_polygon
1883,Sittard-Geleen,tcm:106-353552-1024,4,/regioinformatie/gemeente/sittard-geleen/,sittard geleen,POINT (5.828128254793478 51.005007806632825),5.828128254793478,51.005007806632825,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::sittard-geleen,Sittard-Geleen,,municipality_polygon
0971,Stein,tcm:106-353553-1024,4,/regioinformatie/gemeente/stein/,stein,POINT (5.7637719316707186 50.969094785473935),5.7637719316707186,50.969094785473935,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::stein,Stein,,municipality_polygon
0981,Vaals,tcm:106-353554-1024,4,/regioinformatie/gemeente/vaals/,vaals,POINT (5.975891371629874 50.774270893669275),5.975891371629874,50.774270893669275,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::vaals,Vaals,,municipality_polygon
0994,Valkenburg aan de Geul,tcm:106-353555-1024,4,/regioinformatie/gemeente/valkenburg-aan-de-geul/,valkenburg aan de geul,POINT (5.82382722216244 50.8607090206129),5.82382722216244,50.8607090206129,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::valkenburg-aan-de-geul,Valkenburg aan de Geul,,municipality_polygon
0983,Venlo,tcm:106-353556-1024,4,/regioinformatie/gemeente/venlo/,venlo,POINT (6.159149127957039 51.39082708379391),6.159149127957039,51.39082708379391,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::venlo,Venlo,,municipality_polygon
0984,Venray,tcm:106-353557-1024,4,/regioinformatie/gemeente/venray/,venray,POINT (5.963044467009378 51.51540641045333),5.963044467009378,51.51540641045333,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::venray,Venray,,municipality_polygon
0986,Voerendaal,tcm:106-353558-1024,4,/regioinformatie/gemeente/voerendaal/,voerendaal,POINT (5.916550857112963 50.86936881394562),5.916550857112963,50.86936881394562,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::voerendaal,Voerendaal,,municipality_polygon
0988,Weert,tcm:106-353559-1024,4,/regioinformatie/gemeente/weert/,weert,POINT (5.6916077456328775 51.23354455300786),5.6916077456328775,51.23354455300786,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::weert,Weert,,municipality_polygon
0738,Aalburg,tcm:106-353561-1024,4,/regioinformatie/gemeente/aalburg/,aalburg,POINT (5.065533322738308 51.74595664980939),5.065533322738308,51.74595664980939,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::aalburg,Aalburg,,municipality_polygon
1723,Alphen-Chaam,tcm:106-353562-1024,4,/regioinformatie/gemeente/alphen-chaam/,alphen chaam,POINT (4.887147033457683 51.50140599742157),4.887147033457683,51.50140599742157,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::alphen-chaam,Alphen-Chaam,,municipality_polygon
0743,Asten,tcm:106-353563-1024,4,/regioinformatie/gemeente/asten/,asten,POINT (5.779471149278906 51.38631950067731),5.779471149278906,51.38631950067731,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::asten,Asten,,municipality_polygon
0744,Baarle-Nassau,tcm:106-353564-1024,4,/regioinformatie/gemeente/baarle-nassau/,baarle nassau,POINT (4.893089176371833 51.439031700367515),4.893089176371833,51.439031700367515,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::baarle-nassau,Baarle-Nassau,,municipality_polygon
1724,Bergeijk,tcm:106-353565-1024,4,/regioinformatie/gemeente/bergeijk/,bergeijk,POINT (5.340097105194516 51.31015114918561),5.340097105194516,51.31015114918561,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bergeijk,Bergeijk,,municipality_polygon
0748,Bergen op Zoom,tcm:106-353566-1024,4,/regioinformatie/gemeente/bergen-op-zoom/,bergen op zoom,POINT (4.2882107983609465 51.503324092021295),4.2882107983609465,51.503324092021295,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bergen-op-zoom,Bergen op Zoom,,municipality_polygon
1721,Bernheze,tcm:106-353567-1024,4,/regioinformatie/gemeente/bernheze/,bernheze,POINT (5.520610318557197 51.684631539246446),5.520610318557197,51.684631539246446,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bernheze,Bernheze,,municipality_polygon
0753,Best,tcm:106-353568-1024,4,/regioinformatie/gemeente/best/,best,POINT (5.396635342719205 51.51365507503558),5.396635342719205,51.51365507503558,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::best,Best,,municipality_polygon
1728,Bladel,tcm:106-353569-1024,4,/regioinformatie/gemeente/bladel/,bladel,POINT (5.2387598332861325 51.37232767698973),5.2387598332861325,51.37232767698973,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::bladel,Bladel,,municipality_polygon
0755,Boekel,tcm:106-353570-1024,4,/regioinformatie/gemeente/boekel/,boekel,POINT (5.693863059618892 51.60638664975383),5.693863059618892,51.60638664975383,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::boekel,Boekel,,municipality_polygon
0756,Boxmeer,tcm:106-353571-1024,4,/regioinformatie/gemeente/boxmeer/,boxmeer,POINT (5.94889457722358 51.62141880719321),5.94889457722358,51.62141880719321,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::boxmeer,Boxmeer,,municipality_polygon
0757,Boxtel,tcm:106-353572-1024,4,/regioinformatie/gemeente/boxtel/,boxtel,POINT (5.326612996858513 51.578305461254764),5.326612996858513,51.578305461254764,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::boxtel,Boxtel,,municipality_polygon
0758,Breda,tcm:106-353573-1024,4,/regioinformatie/gemeente/breda/,breda,POINT (4.7615037195256775 51.58514318597226),4.7615037195256775,51.58514318597226,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::breda,Breda,,municipality_polygon
1706,Cranendonck,tcm:106-353574-1024,4,/regioinformatie/gemeente/cranendonck/,cranendonck,POINT (5.5963039809906645 51.2862345200374),5.5963039809906645,51.2862345200374,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::cranendonck,Cranendonck,,municipality_polygon
1684,Cuijk,tcm:106-353575-1024,4,/regioinformatie/gemeente/cuijk/,cuijk,POINT (5.851427392121901 51.71817979584823),5.851427392121901,51.71817979584823,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::cuijk,Cuijk,,municipality_polygon
0762,Deurne,tcm:106-353576-1024,4,/regioinformatie/gemeente/deurne/,deurne,POINT (5.826903011316322 51.43636467632211),5.826903011316322,51.43636467632211,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::deurne,Deurne,,municipality_polygon
0766,Dongen,tcm:106-353577-1024,4,/regioinformatie/gemeente/dongen/,dongen,POINT (4.9554909697093406 51.63570717326654),4.9554909697093406,51.63570717326654,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::dongen,Dongen,,municipality_polygon
1719,Drimmelen,tcm:106-353578-1024,4,/regioinformatie/gemeente/drimmelen/,drimmelen,POINT (4.758573093829226 51.70012473704246),4.758573093829226,51.70012473704246,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::drimmelen,Drimmelen,,municipality_polygon
0770,Eersel,tcm:106-353579-1024,4,/regioinformatie/gemeente/eersel/,eersel,POINT (5.314572707952659 51.39642785721642),5.314572707952659,51.39642785721642,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::eersel,Eersel,,municipality_polygon
0772,Eindhoven,tcm:106-353580-1024,4,/regioinformatie/gemeente/eindhoven/,eindhoven,POINT (5.458848119081465 51.44991984263797),5.458848119081465,51.44991984263797,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,False,municipality::eindhoven,Eindhoven,,municipality_polygon
